"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"STON2",0.103769982722815,0,0.310564520147233,0,1,1
"GTF2A1",76.4167381723264,0.0450544929560167,0.34419661946425,0.13089754636796,0.895856355697549,1
"CEP128",1.82484196574778,-0.786006043799628,0.498233914476542,-1.57758438548975,0.114661121883423,1
"DIO2",1.00484958110242,-0.534897803940498,0.484624042117887,-1.10373765528203,0.269706956159617,1
"LOC114591398",0.795816580757762,0.21955828476412,0.390896243830766,0.561679187838847,0.574334616702485,1
"LOC114590994",0.430281807867437,0.227048559029885,0.327127162178258,0.694068195126401,0.487639443061998,1
"SNW1",106.009109298223,-0.0407182176276525,0.215852314101162,-0.188639245296992,0.85037557169194,1
"SPTLC2",0.682728649876997,0.401603072902143,0.39596271439861,1.01424467076932,0.310466018029932,1
"AHSA1",0.973007826577841,0.0141285303245729,0.555957596229704,0.0254129639029799,0.979725570748763,1
"VIPAS39",0.0890355527898639,0,0.310564520147233,0,1,1
"GSTZ1",0.131831994664955,-0.0658895668493817,0.310564520147233,-0.212160638369588,0.831981713716352,1
"POMT2",0.68985419636561,0.361503043243249,0.441877790029524,0.818106389142336,0.413296440945728,1
"TMEM63C",0.958190576799888,0.314832592078759,0.436844185170727,0.720697682986708,0.471095538293655,1
"IRF2BPL",393.2175374084,0.197017454328638,0.454402193765505,0.43357505098294,0.664597055277741,1
"ANGEL1",0.231950973316259,0.0770257013892853,0.310564520147233,0.248018354938834,0.804120205224849,1
"VASH1",11.8175793486338,0.17532419090113,0.439174999726076,0.399212594092296,0.689736564229392,1
"ESRRB",0.147919998721823,0.029387278643063,0.310564520147233,0.0946253571693606,0.924612408095213,1
"GPATCH2L",0.423616789597885,0.223034541828473,0.477522532789833,0.467066005294947,0.640452654947058,1
"IFT43",0.182664462652344,0.0770257013892853,0.310564520147233,0.248018354938834,0.804120205224849,1
"TGFB3",0.732935530306487,0.0670655306908881,0.51678689695861,0.129774054035777,0.896745191173454,1
"TTLL5",0.438797519297723,0.12540302193533,0.386037674472173,0.324846589408127,0.745297181808274,1
"ERG28",0.306704416584511,-0.0296297783318024,0.384445370863849,-0.0770714920177718,0.938566671600213,1
"JDP2",19.5881923887691,-0.274600561294543,0.500201782303195,-0.548979573863443,0.58301946764133,1
"FOS",13.5146806818917,-1.44790980171296,0.557233951280315,-2.59838762226567,0.00936626972361392,1
"LOC114591843",0.597721457529929,0.307612402633904,0.483249954174825,0.6365492639501,0.524418482148014,1
"LOC114591848",12.7838706678439,0.233993332162523,0.520271531266325,0.449752327583619,0.6528890356942,1
"MLH3",0.145102982390005,-0.0658895668493817,0.310564520147233,-0.212160638369588,0.831981713716352,1
"EIF2B2",0.0588844459319588,0.029387278643063,0.310564520147233,0.0946253571693604,0.924612408095213,1
"DLST",97.9312048207478,0.150682785202761,0.372821793177861,0.404168393479281,0.686088894086103,1
"PROX2",0.206026070976878,0.029387278643063,0.310564520147233,0.0946253571693605,0.924612408095213,1
"YLPM1",31.5173152137922,0.183867532380807,0.438363106604043,0.419441165578944,0.674893744296788,1
"FCF1",6.54942203874355,-0.431648470973756,0.503950545857166,-0.856529424409231,0.391705004440777,1
"AREL1",27.9327881034344,0.182387576608939,0.418845189125811,0.43545343564673,0.663233330994793,1
"LTBP2",0.193454224248602,-0.0182511441031593,0.310564520147233,-0.0587676406001136,0.953137182957022,1
"NPC2",0.0604015550896564,0.029387278643063,0.310564520147233,0.0946253571693604,0.924612408095213,1
"LOC114592008",8.00612315783962,-0.325387671960776,0.563969442042929,-0.576959756511077,0.563966641572303,1
"VSX2",0.197873143646275,0.124664124135508,0.310564520147233,0.401411352708309,0.688117292374632,1
"LIN52",2.83483277167287,-0.214468773490151,0.558297130802512,-0.384148084697959,0.700868694035359,1
"ALDH6A1",8.40587418686372,0.0123668754657878,0.428305171628706,0.0288739811820637,0.976965096976224,1
"ENTPD5",0.295648146360074,-0.0188953943573509,0.315496085596077,-0.0598910579877758,0.95224240180383,1
"COQ6",3.83896105713957,0.496126759751441,0.524985652230586,0.945029178689879,0.34464397960442,1
"ZNF410",0.759774347478707,0.0173138755943191,0.512293031851085,0.0337968204091285,0.973039171444722,1
"FBXO33",377.682942488306,-0.477796255262252,0.449287514210785,-1.06345322349219,0.287576467249632,1
"MIA2",16.8206160082258,-0.160484085660707,0.541301825786004,-0.29647800545966,0.766865061442552,1
"PNN",314.008751706293,0.307703534169458,0.266031822761741,1.15664182944398,0.247418724926639,1
"TRAPPC6B",0.608131585960202,0.0280561157124098,0.457994959725931,0.0612585687169983,0.951153286175389,1
"GEMIN2",0.804498133829192,0.231400109849098,0.510474701795,0.453303775947011,0.650330014221557,1
"PROSER1",11.442007187811,-0.516412524188829,0.534619407675432,-0.965944215220753,0.334072095880897,1
"SEC23A",49.9902252070597,-0.129051871088113,0.482676366971382,-0.26736728772918,0.789186383514807,1
"FOXA1",67.953205235501,-0.0725624202697247,0.326870967290027,-0.221991022547259,0.824320871956353,1
"MIPOL1",1.1514865736056,-0.469737601847607,0.553556257198533,-0.848581505021513,0.396114201941954,1
"SLC25A21",1.48571214388414,-0.483831972306345,0.544530280609998,-0.888530885306035,0.374255249921371,1
"MBIP",4.82040709103835,-0.459326819299671,0.555672032478829,-0.826614967916657,0.408455330864076,1
"BRMS1L",28.0730045421356,0.0335490326936626,0.36041716011629,0.0930838939046018,0.925836912679339,1
"RALGAPA1",45.9054393351092,0.337138529344148,0.397080838283047,0.849042554664472,0.39585761349273,1
"NFKBIA",0.580361091319572,0.0532357514036456,0.484866685211405,0.109794615772446,0.912572261220367,1
"PSMA6",40.5038672566762,0.417972166576844,0.408259098812487,1.02379142998309,0.305933799110653,1
"PPP2R3C",54.3833107519536,-0.0792324035456959,0.36849090201911,-0.215018615416418,0.829752804987441,1
"FAM177A1",18.1750760684765,0.00224065376557537,0.534747083147758,0.00419011872376355,0.996656778745256,1
"SRP54",173.662313193475,-0.400804717340958,0.326282813572947,-1.22839665672844,0.21929810231229,1
"BAZ1A",13.5694565405449,-0.420603458500855,0.459140816148499,-0.916066365062217,0.359632087819464,1
"CFL2",1554.4304901847,0.00214421249574533,0.544772957329027,0.00393597455031213,0.99685955478317,1
"SNX6",65.2973675733011,-0.196686766021809,0.442062774402517,-0.444929492847812,0.656370708263949,1
"EAPP",1.09145639104115,0.211536117015738,0.560110729625974,0.377668389171897,0.705676953359785,1
"SPTSSA",22.7984008449422,-0.235024148432321,0.325849600971668,-0.721265724222126,0.470746041164991,1
"NPAS3",21.9385084587294,-0.147582935565207,0.548640500519189,-0.268997522832432,0.78793158892858,1
"AKAP6",23.7907036194449,-0.0223829041405231,0.561185657628009,-0.0398850252786751,0.968184789700047,1
"ARHGAP5",43.6580855758524,0.0963315505457313,0.373038019564819,0.258235207923606,0.796225387159203,1
"HEATR5A",1.67822643127819,0.0961698715372622,0.563565637717096,0.170645378463508,0.864502614359932,1
"HECTD1",851.683513778476,0.269146019661813,0.399871051486087,0.673082031473783,0.500895104646223,1
"AP4S1",0.107312734253564,0,0.310564520147233,0,1,1
"STRN3",588.0298945,-0.0280635697725557,0.471023216856525,-0.0595800138257387,0.952490136742381,1
"SCFD1",61.4107042916678,-0.27558176577978,0.367274852612409,-0.750342049883295,0.45304872313283,1
"G2E3",0.75290068786052,0.523112127636982,0.544397201987327,0.96090157283571,0.33660165989725,1
"PRKD1",39.2676419760071,0.360471880970311,0.557846488046808,0.646184727688139,0.518159728986297,1
"FOXG1",0.0371505614284563,0,0.310564520147233,0,1,1
"NOVA1",77.1137437518524,0.0210770847449039,0.548376704215719,0.0384354123413176,0.969340526866349,1
"LOC114593163",0.0518849913614076,0,0.310564520147233,0,1,1
"STXBP6",2.13047632963314,0.34649143877648,0.553715069110393,0.625757647038862,0.531473915487895,1
"GJD2",0.0604015550896564,0.029387278643063,0.310564520147233,0.0946253571693604,0.924612408095213,1
"ACTC1",3950.82046686797,0.105066252236186,0.397718150470773,0.264172636103785,0.791646895519485,1
